idAS,nom_orga,nom_event,genre,nb_abonne
81,ADVAIR,Posh,Comedy|Romance,122266
61,Moore Brand,VK,Comedy,496240
14,ESIKA HYDRACOLOR 2 IN 1 HIGHLY MOISTURIZING AND COLORING SPF 25,Unnecto,Drama|Romance|War,301331
21,Secret Clinical Strength,LG,Horror|Sci-Fi|Thriller,57642
4,Bupivacaine Hydrochloride,Lenovo,Documentary,68784
69,Arnica e pl. tota 20,ZTE,Sci-Fi,382849
26,Ofloxacin,Huawei,Horror|Thriller,184443
88,Neutrogena Ultimate Sport,alcatel,Drama,487277
57,Banana Boat Mens,BLU,Comedy,483249
44,CLINDAMYCIN HYDROCHLORIDE,Unnecto,Comedy,133122
92,Equate Naproxen Sodium,Nokia,Horror|Thriller,343251
47,Flurbiprofen Sodium,Nokia,Drama|Musical,61187
35,RHEUMATISM,Oppo,Action|Adventure,338397
70,Fresh Umbrian Clay Freshface Foundation SPF 20 Marrakech,Samsung,Drama,57732
96,Tamoxifen Citrate,Celkon,Drama|Romance,377885
92,ABILIFY,Samsung,Drama|Fantasy|Musical,25570
60,Clearasil PerfectaWash,Siemens,Drama,191329
52,Hasol Anti hair loss day tonic,ZTE,Crime|Mystery,27719
3,Estazolam,Samsung,Action|Adventure|Drama,447918
87,ck one 3-in-1 face makeup,Samsung,Drama,280247
85,germstar Original unscented,Sagem,Adventure|Comedy|Drama,354204
67,OXYGEN,alcatel,Horror|Sci-Fi,37010
77,Spectracef,Asus,Drama,67811
28,Lubricant / Redness Reliever,Nokia,Comedy,142981
5,Stay Awake,Motorola,Comedy|Crime,469597
100,Losartan Potassium,Lenovo,Romance,456019
82,Childrens Teething RELIEF,Huawei,Crime|Thriller,266857
24,isosorbide mononitrate,Meizu,Sci-Fi,29372
98,Sleep Aid,XOLO,Drama|Film-Noir|Thriller,42209
67,Vibativ,Gigabyte,Comedy,83109
33,Biocof,Samsung,Thriller,428678
13,HOUSE DUST,Samsung,Drama,481902
79,Lorazepam,LG,Comedy|Crime|Drama|Thriller,163539
21,Valtrum Soothing Topical Analgesic,Micromax,Crime|Drama|Mystery,447274
22,Sarna,alcatel,Drama,295537
82,Borasol,LG,Drama|Fantasy,368056
6,Epinephrine,Xiaomi,Crime|Documentary,78390
92,wal zyr,HTC,Action|Adventure|Drama,352996
11,NITRO-BID,HTC,Comedy|Drama|Romance,177878
14,CLARINS Broad Spectrum SPF 15 Sunscreen Extra-Firming Foundation Tint 112,verykool,Documentary,218158
80,Simvastatin,Samsung,Comedy,49413
96,Oxycodone Hydchloride,Karbonn,Horror|Sci-Fi|Thriller,416211
8,AIR COMPRESSED,Gigabyte,Drama|Thriller,424115
29,VITAMIN CREAM,Samsung,Drama|Western,45324
16,Jason Pure Natural Sun Kids Natural Sunscren Broad Spectrum SPF45,Samsung,Crime|Drama|Thriller,127437
4,Olanzapine and Fluoxetine,Prestigio,Drama|Fantasy|Romance,336435
12,No Pain More Gain,Samsung,Comedy|Drama,143118
66,hemorrhoidal,Acer,Horror|Mystery|Thriller,181151
54,Zee Aspirin,Sony,Horror|Sci-Fi,453681
21,Testosterone Cypionate,Infinix,Crime|Drama|Musical|Thriller,471652
58,Good Sense enema,T-Mobile,Drama,60378
15,Hand Sanitizer bottle with carabiner,BLU,Drama,491191
1,Protector,Motorola,Documentary,201504
9,Omnaris,Wiko,Documentary,168959
85,Rizatriptan benzoate,alcatel,Action|Adventure|Drama|Thriller,54225
56,Methylphenidate Hydrochloride,Emporia,Action|War,215198
62,Venlafaxine Hydrochloride,Samsung,(no genres listed),468764
96,Argentum Nitricum Kit Refill,LG,Comedy|Drama|Romance,213492
46,Amlodipine Besylate,Coolpad,Horror,355295
95,Australian Gold,Samsung,Adventure|Animation|Comedy|Fantasy|Romance,104439
64,Articaine Hydrochloride and Epinephrine Bitartrate,Samsung,Film-Noir|Thriller,21325
62,cilostazol,Sony,Drama,152188
28,Homeopathic Hangover Formula,VK,Comedy|Drama,53621
28,OXYGEN,Honor,Comedy,384085
56,PAROXETINE HYDROCHLORIDE,Gionee,Horror,214412
68,XtraCare Wet Wipes,Huawei,Comedy,373732
45,ULTRA HYDRA TONER,Lenovo,Drama|Romance,96423
42,CONCERTA,Realme,Action|Comedy|Romance,124143
52,Scrub Pine,Sony,Comedy|Drama|Romance,270665
38,Sure Original Solid Regular,Philips,Romance,184447
33,"Pollens - Trees, Elm, American Ulmus americana",Philips,Drama,35619
82,leader acid reducer complete,Huawei,Children|Musical|Mystery,350152
9,NATURALTECH PURIFYING ANTI-DANDRUFF,Huawei,Comedy|Romance,208208
44,RECOMBINATE,Lenovo,Drama|War,45353
25,escitalopram oxalate,Motorola,Drama,254458
12,"BROMPHENIRAMINE MALEATE, PSEUDOEPHEDRINE HYDROCHLORIDE, AND DEXTROMETHORPHAN HYDROBROMIDE",Nokia,Drama|Musical|Romance,204010
91,FLAWLESS SKIN MAKEUP BROAD SPECTRUM SPF 15,Archos,Comedy|Drama,348243
44,Oxygen,Micromax,Documentary,438394
55,Pramipexole dihydrochloride,vivo,(no genres listed),304851
18,HGH Plus,Xiaomi,Comedy|Drama|War,449619
65,Gold Bond Baby Cornstarch Plus,Samsung,Documentary|Drama,474590
27,Reed Therapeutics Pain Relieving Therapy,Parla,Comedy,238536
71,HELLO FLAWLESS OXYGEN WOW Broad Spectrum SPF 25 BRIGHTENING MAKEUP - IM PURE 4 SURE,Samsung,Comedy|Drama|Romance,315811
83,Gemfibrozil,Lenovo,Drama,142607
11,ALTACE,Huawei,Drama,123723
56,Australian Gold,Haier,Comedy,495457
95,Cefuroxime Axetil,BLU,Fantasy,348529
6,Rhodotorula mucilaginosa,Archos,Documentary,138269
72,TOPROL,Ericsson,Drama,43158
64,Vivelle-Dot,NEC,Documentary|Drama,79029
11,family wellness hemorrhoidal,Palm,Action|Thriller,197746
53,health mart allergy and congestion,Samsung,Action|Comedy|Horror|Musical,157226
29,ARRID XX Extra Extra Dry Invisible Solid,Kyocera,Drama|Romance,277082
36,Guaifenesin,Sony,Action|Adventure,434696
42,Asthma Therapy,LG,Horror|Thriller,302556
43,ANTIBACTERIAL HSOAP,Xiaomi,Drama,204983
33,kirkland signature pain and fever,Huawei,Comedy|Horror|Thriller,289201
42,Ciprofloxacin,Xiaomi,Comedy|Crime,413239
46,Furosemide,LG,Thriller,469362
43,LBEL LEDERM 45plus Jour,Samsung,Action|Horror|Sci-Fi|Thriller|IMAX,162149
18,Parsley,ZTE,Crime|Drama,135381
27,Doxorubicin Hydrochloride,Motorola,Documentary,388629
78,Terazosin Hydrochloride,Pantech,Action|Drama,29331
62,BANANA BOAT,LG,Horror|Thriller,133686
65,Azathioprine,LG,Drama,431349
65,Island Breeze Antibacterial Foaming Hand Wash,Energizer,Drama,372612
8,Aureobasidium pullulans,Samsung,Action|Adventure|Animation|Children|Comedy|Sci-Fi|IMAX,334552
89,Hydroxychloroquine Sulfate,Huawei,Mystery|Sci-Fi|Thriller,291363
50,Menstrual Cramps Front,Allview,Drama,457117
12,Geodon,LG,Drama,482987
40,Milk of Magnesia Original,HTC,Horror,399877
58,Oxytocin,HTC,Comedy|Drama|Romance,469624
64,Amoxicillin and Clavulanate Potassium,LG,Documentary,308203
34,Fluocinonide,Samsung,Action|Thriller,186302
80,Thyreoidea Ferrum,VK,Comedy,425092
94,Witch Hazel,BenQ,Drama|Romance,281417
31,ABILIFY,Panasonic,Drama,134087
20,BP Wash,Spice,Adventure|Comedy|Thriller,142896
69,Amiodarone Hydrochloride,Huawei,Drama|Thriller,315594
21,good sense gas relief,Huawei,Drama,450534
7,Chlordiazepoxide Hydrochloride,Asus,Adventure|Drama|Romance,55799
49,Extra Strength Pain Reliever PM,BLU,Comedy|Crime,70211
91,DNA,Allview,Drama,177827
33,Diclofenac Sodium,Samsung,Comedy,139921
47,Methylphenidate Hydrochloride,Samsung,Comedy,234930
37,Metronidazole,Pantech,Documentary,272171
17,Lovenox,Philips,Crime|Horror|Thriller,194636
30,Natural White,Oppo,Crime|Horror|Mystery,179430
96,Cetirizine Hydrochloride,Acer,Action|Crime|Drama|Mystery|Thriller,487447
42,Methocarbamol,Amazon,Comedy|Fantasy|Romance,317949
40,Amitriptyline Hydrochloride,Bird,Drama|Horror|Thriller,395172
78,Pioglitazone Hydrochloride,Nokia,Drama|Romance,268120
26,APIS MELLIFICA,Celkon,Comedy|Drama|Romance,11799
16,EMEND,Google,Comedy|Documentary,144940
84,Methscopolamine Bromide,Spice,Crime,297633
94,BIRDS GARDEN LIP BALM,Nokia,Action|Crime|Drama,323677
23,Cozaar,Samsung,Mystery|Thriller,148798
18,TOPIRAMATE,verykool,Documentary,446185
67,Potassium Acetate,Allview,Documentary,326909
55,Levsin,BLU,Comedy|Romance,365101
26,Saniwash Antimicrobial,Panasonic,Crime|Drama|Western,498063
48,POTASSIUM CHLORIDE,Karbonn,Comedy,123390
21,Temazepam,HTC,Crime|Mystery|Thriller,377808
71,Hydrocortisone,alcatel,Documentary,226551
97,Fresh Lemon Antibacterial Hand Wash,Samsung,Comedy|Drama,232423
54,RESILIENCE LIFT EXTREME CREME COMPACT MAKEUP,ZTE,Documentary,107342
19,ASMANEX,Samsung,Drama,283963
92,Stay Awake,Micromax,Horror|Sci-Fi,194171
13,Clearasil Daily Clear,Oppo,Drama,178126
58,RECURO VAGINAL,Micromax,Documentary,56796
31,"Pollens - Trees, Tree Mix 5",MWg,Drama,275838
81,Stratuscare Milk of Magnesia Cherry,HTC,Drama,110615
40,Sivil 40 (Number 24),Honor,Crime|Drama|Thriller,338145
56,Fluvoxamine Maleate,LG,Drama,414426
71,Stannum 17 Special Order,Spice,Comedy,388752
36,Diltiazem Hydrochloride,Tecno,Action|Crime|Drama,59812
24,Complete,Samsung,Horror|Mystery|Thriller,280031
67,Calamine Phenolated Topical Suspension,Tecno,Drama,209987
5,Triamterene and Hydrochlorothiazide,Samsung,Drama|Romance,354942
54,Ciprofloxacin,Honor,Drama,332181
84,Amiodarone Hydrochloride,LG,Crime|Drama|Mystery,445560
55,SHISEIDO PERFECT REFINING FOUNDATION,Gionee,Crime|Horror|Thriller,243872
100,Childrens Acetaminophen Cherry,Samsung,Documentary,116407
56,Erythrocin Stearate,alcatel,Horror|Thriller,148393
4,Childrens Multi-Symptom Cold,Spice,Adventure|Children|Comedy|Fantasy|Horror,50228
49,Terrasil IPL Relief,ZTE,Comedy|Musical|Romance,296914
33,Mandarin Orange Antibacterial Foaming Hand Wash,Plum,Adventure|Drama|Romance,398201
58,BETHANECHOL CHLORIDE,Micromax,Documentary,119025
76,traveler spf15,Huawei,Comedy|Western,481430
75,tizanidine,LG,Documentary,499449
11,Gehwol Fusskraft Nail and Skin Protection,Samsung,Adventure|Crime|Thriller,270752
71,Dollar General,Nokia,Crime|Drama|Horror|Thriller,170037
20,Erythromycin,Celkon,Comedy,373846
42,IOPE B.B.,Xiaomi,Drama,142812
55,Fluphenazine Hydrochloride,Prestigio,Children|Drama|Mystery,89494
70,NON-DROWSY DAYTIME SINUS RELIEF,BLU,Documentary,67760
77,Isosorbide mononitrate,Sony,Documentary,373473
13,Privet,Micromax,Action|Horror|Thriller,459087
63,Imbue,Sharp,Horror,469941
86,hydroxyzine pamoate,Asus,Drama|Thriller,40306
56,Quetiapine fumarate,Celkon,Drama,122943
7,Myferon 150,Eten,Horror|Mystery|Sci-Fi,496948
43,Montelukast Sodium,Sony,Action|Crime|Thriller,450060
34,PINUS STROBUS POLLEN,vivo,Drama,299927
40,DIAZEPAM,Archos,Documentary,158461
46,VESIcare,Sony,Adventure|Drama,357308
3,Antibacterial Foaming Hand Sanitizer,Benefon,Drama|Musical,168294
50,Docusate Sodium,HTC,Adventure|Animation|Comedy,93004
3,CORRECT ESSENTIAL ACTIVATOR,Oppo,Comedy,341708
52,Clonazepam,Tecno,Horror|Sci-Fi,342952
85,Lachesis Mutus,Kyocera,Crime|Drama|Film-Noir,409105
59,Morphine sulfate,Samsung,Horror|Thriller,40364
71,BUSPIRONE HYDROCHLORIDE,Cat,Action|Adventure|Sci-Fi,255630
17,Amitriptyline Hydrochloride,Micromax,Comedy|Drama,249731
62,Hydrocodone Bitartrate And Acetaminophen,verykool,Action|Drama|Romance,160282
76,Mupirocin,XOLO,Action,208051
40,Diflunisal,LG,Comedy,426015
40,CITALOPRAM HYDROBROMIDE,Xiaomi,Horror,286265
66,Cuprum 5,Blackview,Action|Adventure|Drama|War,156891
77,Grapefruit,Samsung,Drama|Romance,366185
81,Menopause,LG,Comedy|Musical|Romance,130956
96,Clindamycin,Nokia,Crime|Drama|Romance,242359
1,CareAll Medicated Chest Rub,Celkon,Comedy,255822
50,Potassium Chloride,Philips,Action|Crime|Mystery|Thriller,70399
88,Triple Antibiotic,Gigabyte,Action|Comedy|Crime,273623
100,LES BEIGES,Samsung,Drama|Fantasy|Mystery|Romance,24897
48,Cefdinir,Realme,Comedy,275215
85,Pleo Fort,AT&T,Comedy|Crime|Thriller,411111
95,SUSTIVA,Gigabyte,Children|Mystery|Sci-Fi,375339
43,Zidovudine,HTC,Comedy|Drama|Romance,167600
35,Ovarium 6 Special Order,Motorola,Comedy|Drama,211836
94,infants fever reducer and pain reliever,Samsung,Action|Thriller,101431
19,Ingrown Toenails,Acer,Drama,462418
29,Metaxalone,Mitac,Drama,319260
23,Leader Nicotine,Vodafone,Drama,164083
14,Isopropyl Alcohol,Philips,Crime|Drama,483594
55,ABILIFY MAINTENA,Nokia,Comedy|Romance,238900
34,Carbamazepine (Chewable),Bird,Drama|Thriller,10423
99,Doxycycline,Motorola,Romance,188971
92,Lysol,Motorola,Action|Drama|Thriller,26967
31,Healthy accents hemorrhoidal,BLU,Documentary,402337
91,Gelato APF,Samsung,Comedy|Horror,402717
41,Arizona Ash,Xiaomi,Documentary,225005
40,LISINOPRIL AND HYDROCHLOROTHIAZIDE,Xiaomi,Comedy,90955
63,Nitroglycerin Transdermal System,Samsung,Drama,336594
54,Hydrocodone Bitartrate and Acetaminophen,Micromax,Comedy|Drama|Fantasy,460053
8,HELLO FLAWLESS OXYGEN WOW Broad Spectrum SPF 25 BRIGHTENING MAKEUP - Im All The Rage,Apple,Drama|Musical,245925
84,Servo-Stat P,LG,Adventure|Children|Drama,196863
48,Actiogen Acne Dots Treatment,alcatel,Comedy,284498
100,Quentans,Acer,Adventure|Romance|Western,88609
94,Anoro Ellipta,Nokia,Crime|Drama|Thriller,492706
65,all day pain relief,Posh,Adventure|Drama|Horror|Thriller,417399
32,Whitening Repairing BB,Samsung,Adventure|Crime|Drama|Fantasy|Mystery|Thriller,330640
87,Softsoap Aquatic Splash Antibacterial with light Moisturizers,T-Mobile,Crime|Drama|Mystery|Romance|Thriller,190996
84,Terrestristat,HTC,Action|Drama|Thriller,414092
61,NIVEA Men Replenishing Lip Balm,LG,Comedy|Crime|Thriller,351844
72,New Skin Bandage,Vodafone,Comedy|Fantasy|Musical,373904
34,Be gone Stomach Disorders,Nokia,Drama|Musical|Romance|IMAX,286885
47,PYtest,alcatel,Documentary,107870
15,LEVOXYL,Sewon,Action|Comedy,471928
78,"Pollens - Trees, Tree Mix 11",LG,Adventure|Crime|Drama,200644
55,Low Dose Miniprin,LG,Crime|Thriller,101687
81,Acetaminophen and Codeine Phosphate,Samsung,Action|Adventure|Fantasy|Sci-Fi,110883
69,Tag Away,BLU,Western,65704
12,Arthritis,Micromax,Comedy|Drama,192175
51,RUMEX CRISPUS POLLEN,alcatel,Drama,150517
88,Ribavirin,Toshiba,(no genres listed),243221
