isAS,pseudo,nb_abonne,type_contenu
425,wliklyb8,762035,Zemmouriens
295,epostillb9,36807,Art
457,griddlesba,348484,Électro
314,cchevisbb,977499,Électro
501,pbuttbc,211626,Rap français
453,ekleinsteinbd,806287,Twitch
428,zissardbe,977781,Zemmouriens
495,bflageulbf,286324,Cinéma
285,klandorbg,634198,NBA
442,dbucktharpbh,113608,Stranger Things
235,bhurdisbi,682500,Zemmouriens
90,abrooksbj,630005,Crypto
191,malywenbk,618140,Euphoria
284,shennerbl,630169,Mèmes
371,lbrettorbm,712973,Euphoria
239,acislandbn,935023,Histoire
284,bclampebo,926521,Prime Video
323,vchokebp,172182,Football
396,bkleinbq,93005,Streetwear
222,pferreobr,499387,Écologie
415,zmathiasbs,631612,K-pop
543,cbudgebt,747323,Threads
266,drodgersbu,549966,Communauté noire
185,wscroxtonbv,544975,BTS
540,awederellbw,488102,K-pop
327,bvandersonbx,889400,Photographie
40,kpelcheurby,489400,Journalisme indépendant
316,jbadhambz,73617,YouTube
549,dreadheadc0,139560,Crypto
547,olackyc1,784793,Aya Nakamura
353,lterneyc2,874679,Écologie
349,rgreguolic3,26811,YouTube
430,flornec4,189913,LGBTQ+
538,crojahnc5,572563,Anime
95,chawsc6,926784,Art
263,roldhamc7,220359,The Office
409,fmacneilleyc8,736945,Real Madrid
513,csalternec9,387101,K-pop
401,rarlingca,653971,IA
93,cmulqueencb,996136,Crypto
180,asissoncc,868738,Football
403,pjiroutekcd,895678,OM
224,pbaudaince,874326,Dev Twitter
27,ccrootecf,156199,Art
411,colonecg,376361,Football
165,atodch,446890,Écologie
3,jsaulci,39681,Jazz
25,lblasiakcj,928680,Prime Video
389,clafayck,39118,Art
264,malbasinycl,639965,Web3
242,lballardcm,483879,Photographie
414,bmaiklemcn,845563,Information
466,clahrsco,183631,Stranger Things
100,etrowcp,465408,Woke Twitter
247,gdimariacq,431795,Beyoncé
308,plehrcr,991551,Illustration
456,khodginscs,751522,Web3
199,mbalaamct,952699,Technologie
542,cwhathamcu,32469,NBA
512,fgibbenscv,285750,Beyoncé
296,eloucacw,212568,BTS
474,qcrackercx,19578,Manga
350,rswindellscy,681522,Football
186,tforwardcz,954841,Histoire
239,imassenhoved0,872343,Manga
118,dgheorghescud1,61604,Web3
64,dhefferand2,526267,HBO
363,vkirdschd3,993230,Woke Twitter
396,thadwind4,20977,Écologie
176,xsteelyd5,807170,Influenceurs
67,sperrycostd6,616785,Elon Musk
248,ldavaged7,919382,Écologie
463,mszymczykd8,518306,Fact-checking
370,hskeletond9,384509,Shitpost
143,vchestnutda,959438,Communauté noire
206,mcreegandb,815294,The Office
473,jstilldc,776884,HBO
489,lpeetersdd,672810,Activisme
192,mbowlandsde,627849,Diaspora africaine
475,eomearadf,869777,Threads
56,ihartnelldg,811727,Jazz
262,cslavindh,74597,Art
510,agreadydi,756224,Géopolitique
111,ymcnalleydj,636076,Jazz
209,ebilbeedk,87956,Écologie
120,cendleydl,121209,BTS
3,gshapirodm,461580,Information
96,dlimpkindn,270006,YouTube
497,amungando,764638,Influenceurs
57,tmoulindp,101915,Euphoria
463,mflowersdq,972371,Real Madrid
239,swakelingdr,233425,Photographie
204,wfilipczynskids,952738,Web3
475,tdorgondt,120052,Euphoria
493,kknibbdu,440643,YouTube
421,rfegandv,699870,Influenceurs
467,bmatveyevdw,492782,YouTube
41,eswadlendx,518225,Humour
468,jcatlettedy,832878,Shitpost
491,sgilfoydz,193572,Partis politiques
516,msapsone0,951655,Anime
529,jjershe1,945229,Stranger Things
415,amallione2,865668,Mèmes
305,mstammirse3,764167,Cinéma
182,wsprowlese4,846851,Mèmes
50,respinozae5,919713,Manga
16,rsongeste6,583980,Journalisme indépendant
518,prosere7,137481,OM
543,stewkesburye8,607366,Diaspora africaine
292,ibranthwaitee9,596408,Politique
495,ttreadgerea,67803,Rock
145,tvanderbeekeb,133743,Humour
274,cfairlamec,134345,Shitpost
402,mbraunleed,741592,IA
251,tblampyee,91129,Histoire
67,eaimeref,160265,PSG
122,rclubleyeg,846084,Photographie
506,hcuncarreh,697410,Histoire
182,miacovielloei,91103,Jazz
282,csempleej,711977,BTS
410,llegerek,690534,Twitch
323,pnottiel,335217,Information
397,rpascoeem,985474,Anime
326,tlagrangeen,729898,Jazz
55,abufferyeo,251120,Manga
333,ebeebisep,2923,Woke Twitter
67,lafonsoeq,772904,Threads
4,tgierathser,538263,HBO
77,sarnholdes,928211,PSG
42,adevereuet,724744,Crypto
308,zprykeeu,119563,NBA
522,bdorbinev,201758,YouTube
36,mhatzarew,296237,Twitch
253,lmcguineyex,9298,Elon Musk
459,cpeterkeney,520756,LGBTQ+
142,dcockettez,375840,Aya Nakamura
96,tdewanf0,885404,Threads
511,sdyneleyf1,989056,OM
326,pgilyottf2,904242,K-pop
90,mjeffryesf3,414251,Information
482,hgaythorpef4,293880,The Office
140,mpalisterf5,849733,K-pop
283,borteauf6,752040,Rock
319,ngarzf7,599757,Électro
123,mlangrishf8,618783,Partis politiques
101,scraddyf9,704948,Twitch
515,gdumphyfa,183851,HBO
230,ijaslemfb,139535,Rap français
304,gswansburyfc,453342,Influenceurs
271,gcathcartfd,795155,Histoire
283,abovingdonfe,899762,Communauté noire
369,ncarmanff,46063,Art
105,ntellettfg,800877,The Office
314,lgerhardtfh,65285,Tatouage
160,gborelandfi,591300,Fact-checking
388,dreidefj,799712,Mode
376,sjosephfk,902228,Mode
189,nacklandfl,542661,Technologie
378,cprevettfm,327357,Électro
294,wicomfn,125618,Design
468,hhansomfo,798600,Aya Nakamura
293,bdesimonefp,631707,Technologie
261,ctremolletfq,596310,The Office
172,rlarbyfr,949170,Real Madrid
389,rupshallfs,896470,Design
325,bwingfieldft,140516,K-pop
421,eneildfu,351584,Politique
174,ndeamayafv,69238,Shitpost
382,ydowngatefw,974317,Politique
15,afautleyfx,326567,Rock
478,kcodfy,846691,Électro
398,mpiwallfz,507022,NBA
301,dpundg0,398972,Streetwear
76,mpatemoreg1,984678,BTS
188,agrimmg2,825969,BTS
380,cbaughamg3,337795,BTS
219,cpayeg4,411632,Journalisme indépendant
478,wgeroldig5,16081,Photographie
536,sraing6,192671,Partis politiques
527,jrankmoreg7,420750,NBA
545,fwesselg8,736206,The Office
543,yclementsong9,760490,YouTube
258,eblasdalega,220907,Shitpost
142,dguyonnetgb,966791,Activisme
231,fpurdiegc,996469,Humour
250,wglanfieldgd,869853,Géopolitique
493,onaperge,44092,Journalisme indépendant
183,weskriggegf,250398,Tatouage
86,mbluntgg,468154,K-pop
317,aossultongh,151441,K-pop
172,jmacksteadgi,506597,Fact-checking
319,aunsteadgj,915317,Threads
282,dwarhurstgk,120161,Euphoria
95,bmaudettgl,648136,Woke Twitter
72,jpicotgm,819373,Netflix
200,cbairnsfathergn,312353,Design
368,wbroshgo,287970,Géopolitique
187,sbathogp,191775,Zemmouriens
393,csteetgq,906322,Woke Twitter
185,csandwickgr,527657,Partis politiques
248,ahoultgs,501100,Dev Twitter
485,fadamiakgt,390805,Twitch
548,tcohrgu,112557,Électro
518,ypetticangv,98381,Football
368,mnessgw,388189,Cinéma
517,gshilitongx,891830,Diaspora africaine
495,jboardsgy,449940,Information
291,pwolveygz,180826,The Office
71,jbrabbenh0,854862,Manga
509,mschusterlh1,525331,Histoire
250,tshankleh2,751676,Photographie
435,eflauberth3,569017,Illustration
163,hmelluishh4,289844,Streetwear
230,cgatesh5,91146,Journalisme indépendant
534,owesonh6,101001,Diaspora africaine
102,vhurrenh7,123518,Rap français
62,rpeizerh8,753385,Stranger Things
132,fchidlowh9,444521,Real Madrid
411,bgillingha,98324,NBA
104,brawlynshb,978435,Politique
511,emoorcrafthc,839815,Travis Scott
42,lgracewoodhd,381131,Technologie
529,steshhe,216718,Journalisme indépendant
481,fbaudassihf,226961,K-pop
453,hbleacherhg,52220,Streetwear
402,psimmonhh,549925,Beyoncé
366,adubberhi,603698,Féminisme
432,ckimblinhj,986386,Mèmes
483,fpoulsonhk,979111,Photographie
324,flettleyhl,26002,Journalisme indépendant
203,onuzzettihm,422285,K-pop
428,lhallorhn,768892,Politique
189,clydiateho,968620,Football
120,olethieulierhp,862845,Real Madrid
16,djeayshq,503974,Cinéma
530,kormerodhr,768262,Prime Video
192,ncarnachenhs,390176,Communauté noire
7,kcastangiaht,610564,Manga
351,vmaccumeskeyhu,997534,Technologie
509,msignorihv,132478,Art
377,cmawdhw,641642,HBO
387,lbeaudryhx,261182,OM
280,bjecockhy,651473,Féminisme
474,jmarcrofthz,789972,Influenceurs
223,edavidovici0,243021,YouTube
354,cbartoszeki1,878774,Cinéma
274,acutcliffei2,827690,Partis politiques
116,mmacmickani3,903581,Politique
454,ckilvingtoni4,904921,Design
387,mkunzi5,576085,BTS
384,aaickini6,476023,Netflix
436,rcooti7,116759,BTS
397,scrossbyi8,806871,Elon Musk
80,ldeliai9,985554,Elon Musk
478,tbrosettiia,161725,Prime Video
198,tmortlockib,949784,Humour
353,dalelsandrovichic,585349,Philosophie
30,jdoggerellid,273734,Travis Scott
193,rliverockie,270499,The Office
328,nfraysif,55885,Histoire
406,ksuettig,631373,Fact-checking
547,dbeckwithih,362454,HBO
263,hcremenii,197262,Technologie
12,aperviewij,841047,Rap français
437,htuteik,860582,Information
181,nmullissil,831840,NBA
506,cpeschkeim,814811,Partis politiques
545,jarnotin,612060,Shitpost
51,gdyersonio,887319,Influenceurs
469,cpaddockip,424168,Mode
232,mdunnetiq,668228,Tatouage
357,sstienhamir,675847,Cinéma
410,jlightbownis,197112,Zemmouriens
107,mpengillyit,125645,Design
506,gkeizmaniu,256256,Art
202,alukianovichiv,5796,Photographie
199,fvillageiw,519416,Aya Nakamura
145,espreadburyix,250591,LGBTQ+
200,dsholliy,603486,Zemmouriens
531,acanliniz,258502,Culture populaire
66,vulyetj0,491509,Rock
4,ahamblettj1,94871,Histoire
195,wblitzj2,93021,Design
454,mhadigatej3,677181,Écologie
322,worpenj4,471442,Mèmes
434,icouttesj5,124092,LGBTQ+
364,hmclorinanj6,44712,YouTube
128,vfullalovej7,160399,Histoire
28,wdurwardj8,968556,The Office
30,gbinnellj9,995424,Stranger Things
490,preubleja,150261,YouTube
209,skenefordejb,711719,Shitpost
39,ggreenroadjc,997851,OM
200,fheathcottjd,318747,PSG
510,mtringhamje,868004,Woke Twitter
345,mperrinsjf,398996,Histoire
169,ewallworkejg,4747,Partis politiques
322,tasplinjh,311825,Programmation
441,wbatramji,419464,Rap français
449,tsantijj,652255,Prime Video
539,sfewlessjk,168128,Jazz
179,nleggatjl,496991,Fact-checking
201,hkalvinjm,473782,Illustration
324,rwigselljn,308418,Stranger Things
489,qkinnairdjo,856742,Aya Nakamura
353,mstillejp,131664,Journalisme indépendant
237,rgimblettjq,326459,Fact-checking
10,hsallnowjr,543942,Dev Twitter
266,esimonettjs,656434,Woke Twitter
45,oburrellsjt,370464,Prime Video
246,twalcarju,38755,Partis politiques
209,aleafejv,696245,Diaspora africaine
50,iskuresjw,973066,YouTube
156,jnellesjx,79414,Humour
119,ktakisjy,23918,Mèmes
454,hdumbarejz,793242,Mode
447,ngloverk0,280789,K-pop
398,mendacottk1,426255,Shitpost
263,sskimk2,721079,Journalisme indépendant
538,mloyntonk3,582796,Euphoria
366,dthirlwellk4,866724,Travis Scott
105,bhodgonk5,359581,The Office
124,gullyattk6,984415,Activisme
263,rhawickk7,917692,Art
259,rmcparlandk8,658049,Crypto
54,bgrichukhink9,542136,Illustration
14,naaronsonka,341946,Prime Video
186,eblackborokb,41581,Woke Twitter
453,rhaleykc,741805,Beyoncé
328,hwarbeyskd,613500,Travis Scott
400,sdoughartieke,7219,Shitpost
473,jpettingallkf,610914,Fact-checking
497,tfromentkg,172723,Shitpost
119,vnannkh,266253,Fact-checking
442,agruszeckiki,855967,Rap US
136,epomfrettkj,385364,Géopolitique
6,hschaffelkk,543672,HBO
254,amaddoxkl,119993,Design
514,mshrievekm,233218,Histoire
165,bsambellkn,46530,Partis politiques
351,cthirskko,621790,IA
539,lgarekp,280852,Netflix
415,mthainekq,334846,Cinéma
262,sdenyakinkr,914554,The Office
282,ccheeseks,402956,Anime
405,aharriskinekt,52750,Technologie
537,kspennockku,706085,Technologie
337,mkyngdonkv,581125,Politique
353,ewittkw,279330,Manga
318,odrablekx,324481,Mèmes
343,geisoldky,159772,Écologie
27,stolmiekz,512455,Technologie
522,marchl0,507785,Art
186,hbraamsl1,428460,LGBTQ+
21,wminuccil2,895513,Communauté noire
379,hinchboardl3,916891,Écologie
136,espondleyl4,786599,YouTube
185,mbahlsl5,792224,NBA
318,cwhittickl6,46969,Partis politiques
353,ggrishuninl7,422344,Streetwear
289,kelcoatl8,536341,Streetwear
536,vtaaffel9,802407,Politique
263,scoltanla,70172,Zemmouriens
91,slynelb,679538,Aya Nakamura
506,nkenefordlc,417043,IA
313,abracerld,297966,Influenceurs
475,arealyle,998659,Partis politiques
349,mrapinlf,19606,Rap français
345,jbracherlg,662953,Fact-checking
125,afindlowlh,737394,NBA
345,zolliverli,287517,The Office
546,aminifielj,643199,Design
111,aculhamlk,646410,Géopolitique
471,fsimonyll,786875,Mèmes
24,boxbielm,961541,BTS
139,mbroadleyln,559698,Travis Scott
197,lthelwlllo,974941,Électro
401,lsaltmarshelp,164017,Woke Twitter
462,opryelllq,7198,Histoire
344,ddussylr,692112,Travis Scott
158,cdurradls,76061,Histoire
433,smaccaguelt,819199,Shitpost
519,cdranfieldlu,999274,Photographie
222,aweildlv,413116,Illustration
8,lbarthelemylw,17824,Anime
483,bdaceylx,480759,Mèmes
41,baspinallly,546084,Diaspora africaine
178,plonsbroughlz,162214,Beyoncé
532,mcornelleaum0,633356,Stranger Things
37,alodgem1,3033,BTS
447,mfogdenm2,635513,Cinéma
460,lrosewallm3,431941,Rap français
441,ljecockm4,284006,Politique
478,vshepherdsonm5,620494,Elon Musk
209,lspadottom6,90499,Écologie
511,vblydenm7,834430,Programmation
155,tohaganm8,362448,Rock
245,ksecretanm9,18952,Illustration
413,amatticcima,378934,Mode
470,bitzchakymb,112435,Communauté noire
56,ktardiffmc,802509,Aya Nakamura
295,bgatlinmd,350438,Netflix
501,crogerotme,588515,Influenceurs
128,zfaradaymf,339088,Rap US
214,adonanmg,180722,Euphoria
225,dconibearmh,116642,Rock
174,penockssonmi,596188,Threads
272,nscrymgeourmj,904489,Tatouage
443,mgibsonmk,826867,Travis Scott
173,vhearseml,227009,Aya Nakamura
72,lskermemm,444493,Culture populaire
321,wgaskillmn,246802,Euphoria
320,crawdalesmo,248289,Culture populaire
306,dqueenmp,646730,Crypto
540,fcammellmq,435887,Information
18,bbartolomeomr,762352,PSG
230,tbatmanms,994825,Électro
422,nwestbymt,34567,Rap français
54,rstanmanmu,528960,Woke Twitter
493,kfrareymv,650425,Écologie
388,rvendittomw,827047,Journalisme indépendant
490,gfukemx,86753,Mode
130,lvassmanmy,387731,Netflix
515,fburymz,685997,Aya Nakamura
230,kloffeln0,992679,Rap US
369,bvandenboschn1,703400,Elon Musk
508,kconniamn2,636803,Streetwear
35,cvogellern3,170436,Partis politiques
63,kkelson4,898004,Rock
257,acalcottn5,980280,Géopolitique
132,sfeatherstonhaughn6,497564,The Office
294,emalitrottn7,452008,Géopolitique
101,lcattermulln8,600584,Elon Musk
504,mdillestonen9,969013,Woke Twitter
461,bcarltonna,979049,Football
175,cpiotrkowskinb,226129,BTS
544,mtriggolnc,438558,Travis Scott
299,pgrewcocknd,748864,Partis politiques
21,cclarksonne,876960,Programmation
471,udivineynf,555652,Illustration
106,aarmfieldng,181151,LGBTQ+
367,mdelascynh,606383,Design
123,mpetherni,612579,Tatouage
135,krulenj,389169,Communauté noire
402,tdenchnk,281146,Netflix
214,btochernl,525277,Fact-checking
339,abrookzienm,861639,Rap US
184,tpridenn,158063,PSG
402,spenasno,677173,Netflix
7,clambotinnp,668042,PSG
454,nyunq,594090,Culture populaire
456,cingallnr,16533,Influenceurs
351,ypinhornns,49809,Crypto
227,gnorridgent,107147,Prime Video
504,bcreenannu,857796,Fact-checking
250,echittendennv,297068,Illustration
121,jjarmainenw,473282,Mode
252,sbittlesonnx,47564,Netflix
415,bpottberryny,500563,Technologie
313,bmcnaenz,520164,Aya Nakamura
523,jedinburgho0,54625,K-pop
170,mlelloo1,622988,BTS
195,awalkinshawo2,498473,Football
318,pdewhursto3,713243,Travis Scott
253,sglencorseo4,705147,The Office
245,acansfieldo5,379154,Mèmes
482,etaillardo6,564841,Dev Twitter
158,bwellbanko7,267621,Web3
453,efilimoreo8,660937,Web3
548,lmartto9,908846,Culture populaire
213,rgolderoa,776061,Art
18,wkerfutob,803065,Information
303,gmacquistoc,296737,Dev Twitter
127,gpozziod,568578,Mèmes
532,ktrebbettoe,930035,Woke Twitter
188,blermouthof,783108,Crypto
143,lshawellog,942343,Photographie
499,alethamoh,903852,Féminisme
273,hpoffoi,618693,Aya Nakamura
169,istivanioj,614744,Netflix
184,ehusterok,480363,Euphoria
172,pgalileeol,139485,Euphoria
235,wmaccleodom,931902,Travis Scott
91,hhamneron,224821,Mode
467,mmcginnoo,928177,Netflix
520,abeatop,785893,Prime Video
146,aitzkowiczoq,634588,Design
224,gdegregarioor,148510,Woke Twitter
488,ayatmanos,518054,Rap français
50,dlambournot,844332,Web3
290,cgimbrettou,641881,Mode
264,sbaxstarov,462656,Technologie
337,mmoneryow,881429,Real Madrid
373,vbischoffox,287420,Real Madrid
40,mcantillionoy,642520,Stranger Things
5,ctewkesberrieoz,740019,Elon Musk
128,ndomanekp0,573271,Rap US
331,ccarinep1,522101,Information
429,aaubrayp2,799494,Technologie
424,dheartyp3,853218,IA
387,mlainp4,239236,Stranger Things
441,rhanshawp5,14950,Politique
236,langrovep6,276972,Géopolitique
539,jsivillsp7,271279,K-pop
190,mdellcasap8,702084,NBA
177,acleenp9,314855,Histoire
364,smenarypa,295207,HBO
33,bstrettonpb,592041,Dev Twitter
438,eborthepc,501260,Shitpost
464,gmcgunleypd,929010,HBO
118,cmcgreaype,657092,Shitpost
408,mlippiellopf,288283,Web3
492,dwhoolehanpg,489059,Communauté noire
123,jlettyph,922865,Beyoncé
187,dpalingpi,87366,Influenceurs
406,dromagnosipj,229916,Activisme
441,ceastuppk,210266,Aya Nakamura
172,ajohananovpl,90298,HBO
293,dnehlpm,438829,Anime
191,lbullochpn,496020,Streetwear
440,aroutpo,97850,Technologie
207,rvitlerpp,314786,K-pop
506,ichastagnierpq,163396,Rap US
93,amarriotpr,761811,Real Madrid
91,klamprechtps,741514,Diaspora africaine
305,shellyarpt,910947,Twitch
130,cjanceypu,663405,Rap français
114,odifrancescopv,534088,Technologie
347,gmcsporonpw,150632,Streetwear
357,ageikiepx,145142,Jazz
154,goshevlanpy,688741,HBO
319,sratepz,925802,Travis Scott
158,dshackesbyq0,598465,Dev Twitter
377,fclutterbuckq1,695843,Prime Video
78,iskacelq2,719122,Crypto
100,sheinreichq3,839965,Écologie
56,cbessetq4,492585,LGBTQ+
338,rbernucciq5,14092,K-pop
72,cyurovq6,677002,The Office
315,skirkupq7,566429,HBO
418,rcherrieq8,262172,Manga
434,afluckerq9,708023,Féminisme
321,fmerkelqa,947147,Information
289,jcaurahqb,470854,Écologie
41,mgoganqc,908003,Fact-checking
435,nsurgoodqd,452890,Communauté noire
72,hdufourqe,328861,Anime
379,lmaticqf,908952,Travis Scott
82,mgiuroniqg,603987,Elon Musk
272,gemerineqh,450299,Activisme
16,rgarwillqi,518417,Stranger Things
479,rbladesmithqj,825690,Philosophie
475,sscurfieldqk,747772,Woke Twitter
89,tleninql,560872,LGBTQ+
372,bweedsqm,111678,Cinéma
12,mkiesselqn,207911,Zemmouriens
531,atorrentqo,326157,Partis politiques
141,evardyqp,664171,Anime
303,ctrytsmanqq,137577,Philosophie
108,msidawayqr,344892,Zemmouriens
425,mmeasorqs,165953,Féminisme
148,kcropqt,983845,Programmation
71,lamossqu,789177,OM
198,lhottonqv,583523,Journalisme indépendant
349,mwoodgateqw,190748,Mode
155,vpurchaseqx,485694,Humour
356,wsanzqy,578949,Information
269,mkonnekeqz,90972,Zemmouriens
459,jmcparlinr0,144180,Twitch
488,raylwinr1,525099,Activisme
178,eyirrellr2,529343,Électro
145,aamoorer3,181655,Information
180,rgauvinr4,737018,Twitch
125,rduchanr5,427246,YouTube
70,agresswoodr6,604636,Zemmouriens
270,aelcomber7,574196,Travis Scott
269,cgoatmanr8,46865,Activisme
423,msinkinr9,84136,Design
332,oyouelra,197930,Art
283,bwyssrb,245001,Géopolitique
134,isvanettirc,472656,Art
436,rgatlandrd,149572,Rock
324,hsoutenre,515033,Politique
99,dbrownsworthrf,215501,Culture populaire
529,aavelinerg,657812,Twitch
329,mallibertonrh,397201,The Office
508,stowardri,326857,Woke Twitter
517,dregelousrj,733001,Web3
380,ebuttgowrk,428240,Partis politiques
173,gtrewettrl,800229,Netflix
523,beaterm,71658,Culture populaire
515,tbygreavesrn,781461,Politique
350,vmattediro,160406,Influenceurs
232,mdimelowrp,4024,BTS
437,rgianneschirq,397235,Travis Scott
445,kantuonirr,216119,Rap français
178,mreyson0,107990,Twitch
461,gkless1,908989,Zemmouriens
443,pbradford2,22025,Twitch
466,cwhorlow3,127520,Cinéma
258,ilangdale4,303183,Information
373,vlemerie5,184899,BTS
195,zdowles6,822316,Électro
139,garminger7,615160,Écologie
188,esydry8,781438,Anime
391,jdyzart9,794699,Prime Video
186,nvongladbacha,719337,Streetwear
452,msholemb,319306,Mèmes
95,kdaulbyc,176542,Prime Video
353,amcmychemd,376404,BTS
114,tkastinge,272338,Cinéma
29,ehyndf,663517,Mode
403,cjacobovitchg,570879,Mèmes
191,mklinerh,855724,Partis politiques
33,mkestoni,174092,IA
283,dsyplusj,319179,YouTube
304,cbernardyk,376064,Cinéma
373,sstillwelll,201037,PSG
237,vivanovicm,108163,Géopolitique
434,rtremellann,766809,Zemmouriens
438,bheatleyo,711984,IA
68,cstockwellp,832319,Rock
526,bfassbindlerq,172224,PSG
448,lboddingtonr,270709,The Office
340,mjilletts,479429,Elon Musk
230,snicklent,75275,Partis politiques
493,ptellingu,510919,Aya Nakamura
111,egounardv,625116,Photographie
220,aloxleyw,315772,Féminisme
508,ibearfootx,526551,Stranger Things
264,okochey,42068,Manga
49,adenormanvillez,945573,Woke Twitter
118,hsparway10,688620,Histoire
36,clenin11,948787,Zemmouriens
19,wfrankcom12,534385,Beyoncé
102,ntandy13,635069,Beyoncé
358,tclink14,893536,Travis Scott
462,kweight15,616219,Web3
79,zgrayshon16,725976,Football
15,estroton17,718443,Football
315,dsutlieff18,743709,Géopolitique
548,wricciardelli19,323910,Tatouage
11,dcubuzzi1a,81559,Philosophie
50,spennycook1b,302577,Électro
