idAS,nom_event,date_event,organisateur,genre
75,verykool,6/11/2020,Stronghold,Comedy|Horror|Thriller
62,Huawei,6/11/2020,Bitwolf,Documentary
28,Samsung,9/1/2023,Stronghold,Comedy|Sci-Fi
69,Realme,12/20/2020,Kanlam,Adventure|Drama|Horror|Thriller
64,Acer,11/25/2022,Mat Lam Tam,Horror|Musical
29,LG,1/20/2024,Tresom,Drama
87,alcatel,4/29/2023,Job,Comedy
36,Samsung,6/21/2024,Sub-Ex,Horror
38,Wiko,3/16/2021,Regrant,Comedy|Romance
74,Huawei,6/7/2021,Konklab,Adventure|Children|Comedy
3,Motorola,12/14/2020,Ronstring,Documentary
34,Samsung,6/3/2022,Konklab,Action|Drama|Horror|Romance|Sci-Fi
21,Acer,6/10/2021,Regrant,Drama|Horror|Thriller
15,Samsung,10/10/2022,Wrapsafe,Comedy|Musical
18,XOLO,10/19/2024,Fix San,Documentary|Sci-Fi
76,alcatel,8/24/2022,Voyatouch,Documentary
11,Philips,6/27/2021,Alphazap,Horror
20,Samsung,9/2/2023,Redhold,Comedy
36,BQ,6/4/2021,Konklux,Children|Comedy|Fantasy
22,Blackview,2/21/2024,Cardify,(no genres listed)
88,Huawei,5/31/2020,Konklux,Comedy|Drama
38,alcatel,3/25/2020,Flexidy,Action|Comedy|Thriller
63,Lava,8/8/2023,Bamity,Comedy|Crime|Drama|Mystery
82,Celkon,8/27/2023,Fix San,Documentary|Musical
61,vivo,11/14/2023,Span,Comedy|Drama
80,Gigabyte,11/13/2023,Tresom,Drama
79,verykool,1/18/2024,Opela,Drama
50,Asus,5/19/2024,Overhold,Comedy|Mystery
88,LG,11/16/2020,Otcom,Action|Drama
84,alcatel,11/23/2020,Konklab,Action|Drama
62,LeEco,2/18/2024,Flowdesk,Crime|Drama
37,QMobile,7/21/2021,Opela,Drama
95,Micromax,3/30/2022,Tampflex,Comedy
62,Samsung,4/16/2022,Tempsoft,Horror
36,BLU,2/9/2025,Konklux,Comedy
39,NIU,3/9/2024,Pannier,Drama
57,alcatel,11/9/2022,Fintone,Action|Comedy|Horror
96,LG,9/20/2021,Gembucket,Animation|Children|Comedy
88,Energizer,1/13/2024,Subin,Crime|Drama|Thriller
40,vivo,9/17/2022,Aerified,Drama|Romance
10,Philips,1/21/2023,Pannier,Drama
11,LG,6/22/2023,Zaam-Dox,Horror|Mystery
90,vivo,4/13/2022,Kanlam,Comedy|Horror
58,Acer,3/27/2020,Fixflex,Documentary
29,Samsung,11/9/2020,Bigtax,Drama
19,Panasonic,6/8/2021,Tresom,Comedy|Drama
40,Oppo,10/23/2021,Alpha,Action|Comedy|Thriller
