idAAv,titre,createur,note,explication
274,"Captain Thunder (Capitán Trueno y el Santo Grial, El) (Prince Killian and the Holy Grail)",Boot Haythorn,3,
533,"Perfect Couple, A",Marlena Shimwall,10,
209,Extract,Brina Minkin,2,
916,Camarón: When Flamenco Became Legend,Laure Dovidaitis,7,
813,Fail-Safe,Cosimo Papachristophorou,1,
430,"Kid Stays in the Picture, The",Simon Pitceathly,3,
1030,All That Jazz,Chrissy Petyt,9,Pas ce que j'attendais.
495,My Summer of Love,Doris Ondracek,4,A revoir.
676,"Glass Menagerie, The",Abran Kuhn,0,
812,Trancers III,Adrea Trewinnard,0,
151,A Lesson Before Dying,Matteo Sturge,3,Pourrait être amélioré.
43,Blood Work,Sascha Tolerton,9,Pourrait être amélioré.
1057,"Burning Bed, The",Winifield Perle,7,Super intéressant.
672,Will Ferrell: You're Welcome America - A Final Night with George W Bush,Cordy Ollive,8,
826,Kurt Cobain About a Son,Laetitia Tumber,8,Super intéressant.
428,Broken Sky (El cielo dividido),Moyna Brandon,9,
75,"Cathedral, The (Katedra)",Thekla Grassi,5,
868,Tell Them Who You Are,Karolina Gotliffe,7,
1008,"Brave One, The",Bronny Jellard,0,
318,Rage (Rabia),Creight Flaws,6,
697,"Deep, The",Darn Fogt,9,
667,Cheech & Chong: Still Smokin',Fedora Ducrow,10,
300,Mad Love (Juana la Loca),Joice Spowage,8,
16,Autohystoria,Bobbette Harbottle,3,
861,"Christmas Carol, A (Scrooge)",Harmonia Pidgley,8,
601,Billabong Odyssey,Kiri Gregoire,0,
577,Mann tut was Mann kann,Leonerd Mathe,9,
986,"Watcher in the Woods, The",Chen Roote,4,
735,Shooter,Joachim Shapter,5,
32,Iron Will,Kanya Harlett,7,
108,"Dragon Missile, The (Fei long zhan)",Wandie Deane,2,
592,Run Lola Run (Lola rennt),Chanda Freak,8,
302,"Baxter, The",Irene McCafferky,5,
773,"Big House, The",Nickolai Card,2,
524,Boats,Rudolf Pedroni,9,
552,Rasputin,Minnaminnie Albro,6,
175,Lawnmower Man 2: Beyond Cyberspace,Ignacius Siccombe,10,
399,"Dead Girl, The",Gerhardine Sheriff,7,Pas ce que j'attendais.
315,"Smiling Lieutenant, The",Reena Watson-Brown,10,
467,Straight Talk,Juliann Hallagan,9,
576,Girls Will Be Girls,Alexia Callister,6,
550,"Naked Gun 2 1/2: The Smell of Fear, The",Chick MacDearmaid,3,
807,"Life, Above All",Mirelle Monsey,5,
118,Cowboy Bebop,Knox Roantree,0,
342,DuckTales: The Movie - Treasure of the Lost Lamp,Doralyn Heaffey,2,
556,"Forgiveness of Blood, The (Falja e gjakut)",Tildy Trimming,2,
979,Poolhall Junkies,Joya Casazza,8,
1004,Family Plot,Elihu Bernasek,2,
685,"Order, The",Goddard De Leek,4,
904,Laputa: Castle in the Sky (Tenkû no shiro Rapyuta),Tony Eriksson,0,
1058,Lone Wolf and Cub: Sword of Vengeance (Kozure Ôkami: Kowokashi udekashi tsukamatsuru),Elvin Prettyjohns,10,
828,Summer Lovers,Nicolais Purcell,10,
900,Gangs of New York,Reggie Cerith,1,
810,All the Young Men,Mikael Dreelan,4,
180,McKenna Shoots for the Stars,Flemming Coyle,6,
929,Living Proof,Melanie Vellender,3,
507,Barney's Great Adventure,Dulcie Brambill,3,
1059,"Haunted World of Edward D. Wood Jr., The",Kandy Long,10,
751,Minuscule: Valley of the Lost Ants (Minuscule - La vallée des fourmis perdues),Ainslee Fibbens,9,A revoir.
83,Dragon Ball Z the Movie: The World's Strongest (a.k.a. Dragon Ball Z: The Strongest Guy in The World) (Doragon bôru Z: Kono yo de ichiban tsuyoi yatsu),Porty Ramsden,7,
597,Flirtation Walk,Janeva Meeland,1,
278,The Squeeze,Alessandro Andrini,5,
868,Boys Don't Cry,Kev Pales,6,
1061,Legally Blonde,Bamby Eannetta,5,
592,"Other Son, The (Fils de l'autre, Le)",Kelila Malthus,1,
663,Fate Is the Hunter,Burl Greaterex,8,
235,Onibi: The Fire Within,Danni Brand-Hardy,5,
709,"Last Run, The",Towny Oppery,6,
846,Wake in Fright,Vonnie Gilmartin,4,
236,Bandit Queen,Thelma Effemy,4,Pourrait être amélioré.
814,No Good Deed,Oby MacKessock,8,
597,My Letter to George (Mesmerized),Cleon D'Onisi,4,Très satisfait du contenu.
726,Ned Kelly,Sherm Scullard,8,
1039,"Police, Adjective (Politist, adj.)",Jeffry Kenningham,3,Excellent travail de création.
563,All American Orgy (Cummings Farm),Linzy Mosten,7,Très satisfait du contenu.
517,"Man You Had in Mind, The",Aleda Gladdolph,3,Recommande vivement.
452,Our Relations,Richmond Leechman,7,
37,Fahrenhype 9/11,Orion Atchly,10,
891,"Master, The",Ossie Chatenier,2,
39,Fifty/Fifty,Burg Joscelyn,8,Peu convaincant.
384,Rush Hour 2,Esma Carnoghan,2,
604,Kevin Smith: Too Fat For 40,Bernie Haycock,9,
653,The Heart Machine,Fredi Lawrey,5,Recommande vivement.
692,"Good Old Fashioned Orgy, A",Shaun Grishanov,8,
517,"Hammer, The",Odele O'Mahoney,0,
953,"Emerald Forest, The",Feliza Turpey,7,
966,Moonshot,Kasey Izak,4,
150,From Paris with Love,Kittie Glascott,0,
78,"Deadly Mantis, The",Roger Jelf,10,Pourrait être amélioré.
316,"Masque of the Red Death, The",Torrey Comettoi,3,
379,Dead Awake,Cherilynn Muttitt,9,Recommande vivement.
639,Fados,Corena Outright,5,Excellent travail de création.
1057,"Rocket, The (a.k.a. Maurice Richard)",Ramsey McGahern,2,
208,"My Brother's Wife (Mujer de mi hermano, La)",Fulton Liebmann,7,Pourrait être amélioré.
266,"Dark Wind, The",Grayce Tedridge,3,
770,Nine Queens (Nueve reinas),Annie Monsey,10,
477,Allan Quatermain and the Lost City of Gold,Marc Ghelarducci,10,
106,Safe House,Jemie Allchorn,7,
971,Chained Heat,Norbert Lazenbury,7,Pourrait être amélioré.
100,Make the Yuletide Gay,Parker Druce,3,
475,Bloody Murder 2: Closing Camp,Sydelle Fleckness,6,
789,Kismet,Mikkel Butterfill,8,
650,"Headhunter's Sister, The",Kare McPhate,7,
752,Smiley Face,Bartram Pirrone,1,Super intéressant.
943,Couples Retreat,Kermit Cusick,7,
600,"Englishman Who Went Up a Hill But Came Down a Mountain, The",Sibbie Jent,6,
884,The Adventures of Tom Thumb & Thumbelina,Lian Grishenkov,0,
690,Dog Run,Koralle Feldmark,4,
429,"Force of One, A",Valentina Cutridge,3,Excellent travail de création.
174,Kept Husbands,Staford Farbrace,2,
685,"Good Son, The",Gianina Pummery,3,Assez décevant.
384,Elle: A Modern Cinderella Tale,Arv Joskowicz,3,
977,Ginger & Rosa,Kittie Caberas,2,
495,"Good Doctor, The",Lotti Beckensall,0,
821,Friendly Persuasion,Horatia Castanie,2,Recommande vivement.
879,"10th Victim, The (La decima vittima)",Federico Mortel,7,
693,Ninette,Ursuline Budgey,6,
575,Gamera vs. Gyaos (Daikaijû kûchûsen: Gamera tai Gyaosu),Gavra Ambler,0,
850,"Toolbox Murders, The",Rosetta Ferran,3,
210,Aliens,Michell Jollye,8,
311,Foxcatcher,Kenneth Floweth,1,
560,The Joy of Living,Nealson Palmby,4,
894,"Merry Jail, The (Das fidele Gefängnis)",Cynde Stowgill,8,
904,The Great Spy Chase,Jonathan Sambedge,3,
822,Grill Point (Halbe Treppe),Phaedra Gatenby,2,
129,Too Many Husbands,Nananne Rumens,4,
1057,Things to Do in Denver When You're Dead,James Pepon,7,
677,Hidden (a.k.a. Cache) (Caché),Brander Briton,8,
256,"Masseurs and a Woman, The (Anma to onna)",Budd Grollmann,3,
115,Reunion in France,Rachel Syred,5,
23,"Adventures of Huck Finn, The",Ellyn Curds,7,Excellent travail de création.
905,Dark Tide,Kevin Van der Velde,1,
507,Latcho Drom,Delmar Monksfield,6,Pas ce que j'attendais.
785,Kept Husbands,Staford Farbrace,1,
562,"Act of Killing, The",Ansell Wooster,10,
874,"Pancho, the Millionaire Dog",Creigh Derrington,1,
869,Life and Debt,Drusie Hanaford,2,
1061,Ca$h,Doralia Scamerdine,10,
744,Into the Wild,Corliss Mityakov,0,
715,Lonelyhearts,Graham Coyish,0,Pourrait être amélioré.
905,Harvest (Stadt Land Fluss),Elle Zimmer,9,
453,Once Upon a Time in Phuket (En gång i Phuket),Hinda Frostdick,8,A revoir.
463,Land of the Pharaohs,Garold Mahaddy,3,
316,Yolki 2,Nero Sevier,4,
16,High Fidelity,Enriqueta Bartelot,4,
723,August (Elokuu) ,Cameron Forrester,2,
937,Dead End,Lydie Okey,10,Correct mais sans plus.
109,Serving Life,Daune Clamp,2,
618,"Bourne Supremacy, The",Ashbey Franke,10,Peu convaincant.
73,Above Suspicion,Titos Tewes,2,Super intéressant.
628,Tales from the Organ Trade,Gerti Moggach,7,
342,Boats,Rudolf Pedroni,0,
52,Nitro Circus: The Movie,Wyndham Vant,10,
1055,Meth,Neil Boyen,2,
991,Loose Cannons (Mine vaganti),Teresa Gollard,9,
389,"Private Life of Don Juan, The",Francesco Lindeberg,9,
401,102 Dalmatians,Barrie Gerty,8,
805,Half Moon (a.k.a. Niwemang),Flor Pain,6,
400,Spasmo,Sonni Nucator,5,
554,The Beaver Trilogy,Jordain Reading,6,
271,Cousinhood (Primos),Bartholomeus Siggers,10,Très satisfait du contenu.
534,"Shiro Amakusa, the Christian Rebel (Amakusa Shiro tokisada)",Leora Cavet,1,Recommande vivement.
116,Expelled from Paradise,Halimeda McAnalley,2,Peu convaincant.
185,Husk,Anetta Duferie,10,
416,Mystery Street,Marylou Petchey,3,A revoir.
527,Captive Heart: The James Mink Story,Law Esmonde,4,
133,Space Cowboys,Randell Harrild,6,Pourrait être amélioré.
713,Scary Movie,Victoir Rabbet,8,Correct mais sans plus.
571,Margot at the Wedding,Elisha Connell,3,
784,The Detective 2,Joseph Scurrey,7,
29,Take This Waltz,Chariot Patinkin,6,
188,Love Me Tonight,Leora Closs,7,
349,Syrup,Coleman Peckitt,8,
418,The Joy of Living,Nealson Palmby,6,
176,Stone,Rebekkah Hillum,8,
601,Girls in Prison,Louisa Barbary,1,Super intéressant.
408,Hour of the Wolf (Vargtimmen),Felix Darcy,0,Pas ce que j'attendais.
117,Crisis (Kris),Talya Joscelyn,9,
547,Love Hina Again,Rem O'Dulchonta,10,
943,"Officer and a Gentleman, An",Lisetta Flanagan,5,
257,Silent Action,Catarina Mitkov,6,
1059,Half Moon (a.k.a. Niwemang),Flor Pain,1,
563,Die Hard,Reggie Tie,9,
923,Die Another Day,Foster Culross,3,
154,Marnie,Andra Leeming,4,
510,Silent Light (Stellet licht),Giffer McMarquis,6,Pas ce que j'attendais.
79,Where the Trail Ends,Kipp Digwood,3,
977,Paris Is Burning,Gill Groomebridge,1,Excellent travail de création.
1066,Stargate SG-1 Children of the Gods - Final Cut,Eustace Lieb,7,
201,Booker's Place: A Mississippi Story,Opalina Salerg,1,
682,SOS - en segelsällskapsresa,Karlie Siddon,3,
626,Crime at Porta Romana,Gaylene Laxson,8,
920,"Very Harold & Kumar 3D Christmas, A",Fonzie Crewe,8,
830,Crossing the Bridge: The Sound of Istanbul,Leesa Bowell,0,
782,Starting Out in the Evening,Shermy Basil,6,
594,"Fallen, The",Tiffanie Skeemor,5,
968,Nine Ways to Approach Helsinki (Yhdeksän tapaa lähestyä Helsinkiä),Brandais Bruhke,2,
659,Mystery Men,Donnie Unthank,2,
1024,Wanda Sykes: Sick and Tired,Clementina Pibworth,5,
225,"Oslo, August 31st (Oslo, 31. august)",Dall Huttley,4,
588,Metallica: Through the Never,Arlyn Tombleson,1,
182,Green Fish (Chorok mulkogi),Estel Verdie,4,
543,"Canterbury Tales, The (I racconti di Canterbury)",Shay Batie,10,
440,Leaving Las Vegas,Shaun Gregoriou,3,
132,"Wendell Baker Story, The",Isahella Klicher,6,Très satisfait du contenu.
595,Black Roses ,Abbie Heintsch,3,
506,The Woman on Pier 13,Guntar Cammell,6,Peu convaincant.
555,What Men Talk About,Bernadene Fuggles,7,
504,Secrets of Eden,Hersch Parzizek,9,
308,"March of the Penguins (Marche de l'empereur, La)",Keefer Syrad,5,A revoir.
815,Waiting for Happiness (Heremakono),Perla Phizackerly,1,
625,Evangelion: 2.0 You Can (Not) Advance (Evangerion shin gekijôban: Ha),Saunderson Sommers,7,
844,Houseboat,Fredelia Saywood,4,
879,Don't Come Knocking,Twila Beeckx,4,
814,Minuscule: Valley of the Lost Ants (Minuscule - La vallée des fourmis perdues),Ainslee Fibbens,8,A revoir.
776,A Girl Walks Home Alone at Night,Sasha Twoohy,2,
1069,"Human Centipede II (Full Sequence), The",Petronella Noblet,0,Très satisfait du contenu.
94,Still Waiting...,Ysabel Gasken,6,
714,"Leslie, My Name is Evil (Manson, My Name is Evil)",Virginie Fitchet,8,
1060,"Storm Warriors, The (Fung wan II)",Dre Rayne,4,
576,"Oh, Heavenly Dog!",Tiertza Scopyn,1,
677,Straight Talk,Tomaso Steventon,4,Pas ce que j'attendais.
109,Homework,Inglis Hordell,0,
176,Prinsessa Ruusunen,Tabby Robrose,3,
116,Viy,Erik Sailes,7,
798,Licence to Kill,Gunner Kenyam,10,
445,Chilly Scenes of Winter (Head Over Heels),Tybalt Aucoate,8,
299,Stalker,Inna Adriano,1,
602,Goodbye Lover,Bartlett Conibere,10,
866,Why Don't You Play In Hell? (Jigoku de naze warui),Jakie Hawkshaw,7,
792,Chuck Norris vs Communism,Birgit Doylend,4,
38,Don't Torture a Duckling (Non si sevizia un paperino),Lonnard Inold,1,
10,Philadelphia,Marlowe Rimmer,4,
1028,Good Burger,Nealy Elsip,0,Très satisfait du contenu.
637,Bleak Night,Dieter Corballis,7,Correct mais sans plus.
113,Sinbad of the Seven Seas,Wallie Spraging,2,
377,Woman Thou Art Loosed,Ines Chyuerton,10,Très satisfait du contenu.
679,Resident Evil: Damnation,Eden Teodori,5,
772,Wild China,Mala Boice,6,Super intéressant.
931,Nuns on the Run,Robenia Scripture,4,
309,Lumiere and Company (Lumière et compagnie),Sheeree Houlton,5,
339,The Detective 2,Florian Sirman,0,
414,Stroker Ace,Arly Cattermoul,0,
541,"Russians Are Coming, the Russians Are Coming, The",Kaile Orrah,8,
461,"Color Wheel, The",Nappy Saltman,9,
729,Hollywood Party,Claire Gatherer,3,
529,Miss Sweden (Fröken Sverige),Aguie Needs,8,
975,"Englishman Who Went Up a Hill But Came Down a Mountain, The",Sibbie Jent,5,
763,Tarda estate,Cristina Penniall,1,
344,"Little Bit of Heaven, A",Casey Benbough,5,
85,Parenthood,Egor Titterell,10,Correct mais sans plus.
458,Soft Toilet Seats,Jourdain Perri,2,
698,Sinners and Saints,Gerardo Palle,3,
517,Effie Gray,Cal Aireton,10,
825,"Willow Tree, The (Beed-e majnoon)",Vitia Rottenbury,1,Excellent travail de création.
838,"Firm, The",Murdoch Uman,6,Recommande vivement.
14,Taxi 3,Codie Dumphries,3,
738,Amazing Grace,Meridel Piggins,5,Assez décevant.
18,Jail Bait,Shae Jira,0,
778,The Car,Virgie Verriour,4,A revoir.
82,Full House (O. Henry's Full House),Donia Hercock,6,Assez décevant.
262,800 Bullets (800 Balas),Courtney Antonacci,0,
446,Tyler Perry's Madea's Witness Protection,Timoteo Castillou,0,
1040,Panda! Go Panda! (Panda kopanda),Doreen Boddymead,4,
439,Teenage Dirtbag,Cynde Ruckhard,7,
844,Babylon 5: The Legend of the Rangers: To Live and Die in Starlight,Timotheus St. Louis,6,
131,Milarepa,Elton Wemes,6,
907,Love and a Bullet,Whittaker Ayree,3,
300,"Whole Wide World, The",Marna Philippeaux,0,Correct mais sans plus.
602,Switchblade Sisters,Morse Pucknell,8,
484,Keeping Up with the Steins,Petr Glasby,1,
258,That's What I Am,Gabriello Larkins,10,
830,"Jazz Singer, The",Cosmo McCrudden,10,
688,200 Cigarettes,Paige Odeson,10,Assez décevant.
403,D.C. Cab,Remington Baldini,9,Assez décevant.
313,"Americanization of Emily, The",Constancia De Biasio,6,A revoir.
203,Funny Face,Daisy Malcher,0,
147,The Righteous Thief,Papageno Trask,2,
24,Dream a Little Dream,Brendis Maryin,3,Excellent travail de création.
610,"Quiet Ones, The",Siusan Izhak,7,
255,"File on Thelma Jordan, The",Onida Motton,3,
75,Repentance (Monanieba),Wynny Lefever,10,
94,Contagion / Bio Slime,Veronike Kynforth,6,
744,Possessed (Besat),Hamel Rootham,9,
1012,Moving McAllister,Elizabet Maggiore,3,Pas ce que j'attendais.
218,Zero de conduite (Zero for Conduct) (Zéro de conduite: Jeunes diables au collège),Olenka Vouls,7,A revoir.
492,About Alex,Cristina Graybeal,4,Excellent travail de création.
723,"Third Man, The",Rodger MacSharry,0,Très satisfait du contenu.
883,Reflections in a Golden Eye,Pietrek Bernardy,7,
57,"Square, The (Al Midan)",Brad Brandenburg,9,
999,Planes: Fire & Rescue,Alla O'Lahy,5,
131,Plunkett & MaCleane,Neile Ashlee,10,
202,If Winter Comes,Randy Spurrior,7,
311,"Outside Man, The (Un homme est mort)",Deane Allibon,10,Très satisfait du contenu.
1043,Imitation of Life,Jannelle Clendening,10,Pas ce que j'attendais.
41,Frozen Planet,Georgette Purnell,6,Recommande vivement.
258,Walker,Erastus Meininger,4,Recommande vivement.
623,"My Brother's Wife (Mujer de mi hermano, La)",Fulton Liebmann,2,
119,976-EVIL II,Elfrieda Duckett,6,
620,"Prowler, The",Teddie Vickery,10,
567,Wilde,Edouard Giacaponi,8,Super intéressant.
49,Dirigible,Timmy Baunton,0,
885,Chuck Norris vs Communism,Birgit Doylend,2,
815,Marilyn Hotchkiss' Ballroom Dancing & Charm School,Freddie Kunneke,1,
365,On the Ropes,Bartie Bartosek,7,
946,Frozen River,Marti Newbold,8,
194,Symmetry (Symetria),Ronny Crighton,4,
810,World's Greatest Dad,Jerrine Monni,5,
319,"Marathon Family, The (Maratonci Trce Pocasni Krug)",Zane Gauge,0,
535,"Son-Daughter, The",Moina Mooreed,0,
458,Oh My God,Peg Gristhwaite,5,Super intéressant.
1,Costa Brava,Cosimo Girardetti,1,
305,"Gambler, The (Játékos, A)",Kirk Alfonsini,7,
563,"Ramen Girl, The",Carolus Le Floch,1,
388,Adanggaman,Lottie Basketter,5,
660,Jade,Harley Dmitriev,0,
282,Men to Kiss,Kliment Lamanby,8,
94,From Paris with Love,Kittie Glascott,4,
59,The Second Best Exotic Marigold Hotel,Libbey Baxendale,9,
457,"Girl in the Park, The",Ivor Bembridge,5,
453,"Brown Bunny, The",Marysa Dominguez,6,
555,Away with Words (San tiao ren),Fidel Gallardo,5,
201,Why Don't You Play In Hell? (Jigoku de naze warui),Jakie Hawkshaw,2,
711,The Gruffalo's Child,Marci Gomersal,10,
552,To Be Twenty,Junette Viggars,9,
132,Sphinx,Phyllida Powers,8,
759,Don't Torture a Duckling (Non si sevizia un paperino),Lonnard Inold,8,
91,2 Days in New York,Jerrine Barlee,4,
214,Mistress,Mikel McLae,7,
862,Journey to the Beginning of Time,Seward Gunning,6,
529,"Sleeping Beauty, The (La belle endormie)",Broderick Anetts,3,
847,Monga,Carry Dorking,1,Assez décevant.
775,Children Who Chase Lost Voices from Deep Below (Hoshi o ou kodomo) (Journey to Agartha),Cris Hollier,10,Très satisfait du contenu.
684,Tangerines,Porter Gittis,1,Super intéressant.
162,My Dear Secretary,Mariele Kerswill,7,
629,Bionicle 3: Web of Shadows,Cyrillus Yelyashev,10,
385,Failan,Ryon Billingsly,1,
754,Dead on Time,Wallie Delete,5,
842,"Touch of Spice, A (Politiki kouzina)",Caresse Fordham,10,Super intéressant.
1061,My Week with Marilyn,Scarlet Lyosik,5,
146,Brides (Nyfes),Shelly Brinkley,9,
919,Poolhall Junkies,Joya Casazza,6,Très satisfait du contenu.
871,I Love Your Work,Ladonna Scottesmoor,10,
46,No Small Affair,Allyce Penke,9,
1016,Sixty Six,Willabella Varley,8,
344,Love Me Tonight,Leora Closs,8,
782,Heima,Rayna Randales,8,
134,Talk to Her (Hable con Ella),Selestina Banting,1,
434,"Jacob the Liar (Jakob, der Lügner)",Bianca Frounks,10,
772,Burn Notice: The Fall of Sam Axe,Chiquia Longland,1,
622,Mr. Lucky,Bonni Guidone,1,
655,100 Ways to Murder Your Wife (Sha qi er ren zu),Tadd Huddlestone,1,
288,Melissa P.,Margaretha Holde,4,
625,Soft Toilet Seats,Jourdain Perri,6,
491,Shades of Fern (Stín kapradiny),Payton Cliffe,3,
948,3 Days to Kill,Laural McGivena,6,
314,One Wonderful Sunday (Subarashiki nichiyobi),Denny Hazelden,1,
219,Thief,Rogers Brahan,5,
867,Mary Poppins,Urson Bithany,2,
925,Trail of the Pink Panther,Kellen Cranstone,7,
248,Battle Beyond the Stars,Livvie Whiten,3,
993,"King of Masks, The (Bian Lian)",Winne Pydcock,7,
866,"Deal, The",Dalton McNamara,9,
740,Hiding Out,Almira Foxall,2,Assez décevant.
44,Variety Lights,Stillmann Piddlesden,6,
58,Hum Tumhare Hain Sanam,Hadlee Daines,2,
940,Attack of the Crab Monsters,Loydie Willgoss,6,
617,Walk on Water,Hilliard Eick,3,
183,"Magic Christmas Tree, The",Willard Mewe,3,
384,This Sporting Life,Serene Diffley,3,
745,Bar Girls,Hattie Beincken,7,
37,Creation,Jareb Sheara,2,
523,Baggage Claim,Carmella Straniero,9,Excellent travail de création.
134,P.U.N.K.S,Conchita Lovart,8,Recommande vivement.
255,"Bridge of San Luis Rey, The",Fabiano Gillfillan,8,
658,Jay and Silent Bob Strike Back,Maressa Falck,5,Recommande vivement.
9,"Decline of the American Empire, The (Déclin de l'empire américain, Le)",Hayes Elcocks,6,
20,Punchline,Artair Standbrook,10,
53,Booker's Place: A Mississippi Story,Opalina Salerg,10,
680,Imitation of Life,Rayshell Asken,5,
904,Dr. Giggles,Kizzee Prickett,9,
321,"Snake Pit, The",Robinson Ramelet,9,
752,Painless (Insensibles) ,Maurie Bacon,9,
615,Buttcrack,Bryana Gawkroge,2,
872,"Princess Blade, The (Shura Yukihime)",Kary MacKettrick,4,
509,Desperate Search,Justen Beckensall,5,
990,All at Sea,Ranice Gregr,4,
832,"Muppet Christmas Carol, The",Kameko Dener,4,
653,Fados,Corena Outright,0,
501,Ghosts of Mars,Jourdain Gaukroger,10,
630,No Man of Her Own,Lyndell Dove,8,
211,Film Geek,Camila Wrixon,8,Pourrait être amélioré.
239,Going Berserk,Irwinn Olivetta,8,
449,Imaginary Heroes,Jerad Kristof,3,Pas ce que j'attendais.
107,"Cameraman's Revenge, The (Mest kinematograficheskogo operatora)",Manfred Bartkiewicz,9,Super intéressant.
331,"Vampires, Les",Cherida Paule,8,Excellent travail de création.
302,Pretty Bird,Sarah Ghelardi,10,
193,The War at Home,Guillema Gilchrist,0,
278,Mother Küsters Goes to Heaven (Mutter Küsters' Fahrt zum Himmel),Ansley Carnie,1,
107,Hope Floats,Melisent Guly,3,
325,"Devil and Daniel Webster, The (All That Money Can Buy)",De witt Cornbill,10,Correct mais sans plus.
61,Wendy and Lucy,Frasier Apple,8,
310,They Drive by Night,Elsi Reeday,6,
173,Daughter of the Nile (Ni luo he nu er),Ax Iwanowicz,9,
