idAAc,genre,prix,date_achat
1007,Jardinage,2.99,5/7/2024
690,domotique,4.79,
511,Camping,79.99,1/29/2021
506,nettoyage,5.99,8/9/2023
133,Jeux de société,5.49,7/17/2024
155,Santé,8.49,1/4/2023
907,Sports d’équipe,29.99,
221,Puériculture,5.99,9/13/2021
710,randonnée,79.99,3/4/2022
1259,Smartphones,24.99,10/21/2020
904,Ordinateurs,49.99,3/2/2024
435,Smartphones,59.99,6/19/2024
610,Cyclisme,4.99,10/29/2020
292,tablettes,24.99,8/8/2023
1257,Mobilier,2.89,7/21/2020
679,Café,29.99,4/1/2024
864,musculation,4.99,2/12/2025
1243,Objets connectés,34.99,
706,Objets connectés,18.99,11/14/2020
509,Alimentation vegan,39.99,
1163,musculation,149.99,
95,bien-être,24.99,7/20/2021
1171,Cuisine,39.99,
961,Camping,19.99,12/8/2021
896,bien-être,39.99,7/10/2022
74,Produits bio,5.99,4/22/2023
1151,Lunettes de soleil,29.99,9/2/2024
1099,Fitness,2.99,7/12/2024
616,Produits bio,5.99,9/12/2023
653,Éclairage,10.99,11/22/2024
616,Literie,24.99,6/26/2020
121,Vêtements homme,3.99,2/28/2023
31,Montres,14.99,
43,Santé,19.99,6/14/2022
390,Photo,44.99,3/22/2025
543,Pièces détachées,34.99,12/4/2023
758,Running,5.49,3/11/2023
263,Cuisine,29.99,6/2/2021
203,Sports d’équipe,79.99,
1010,Mobilier,3.29,3/27/2021
747,Smartphones,4.99,2/7/2021
1064,randonnée,5.99,1/9/2021
1136,outils de jardin,89.99,11/21/2021
1133,consoles,19.99,11/24/2023
1250,Fitness,2.49,7/8/2022
820,Sports nautiques,5.99,7/16/2022
971,Smartphones,4.19,9/5/2020
295,Produits bio,34.99,8/6/2022
861,enfant,49.99,8/17/2023
728,course à pied,3.99,6/22/2022
339,thé,69.99,
695,Camping,149.99,3/29/2021
384,tablettes,9.99,
91,vidéo,4.19,
380,Literie,2.49,5/23/2025
53,Santé,49.99,11/29/2022
540,Jeux de société,34.99,4/19/2021
427,spiritueux,3.49,
897,Sports nautiques,19.99,7/2/2023
689,outils de jardin,4.29,6/17/2022
563,Sports nautiques,24.99,1/1/2021
405,Bricolage,29.99,1/10/2024
232,Éclairage,4.99,8/29/2020
684,Pièces détachées,3.49,11/17/2024
1026,course à pied,4.19,6/19/2022
325,Parfums,59.99,4/23/2024
1077,Fitness,99.99,11/12/2021
444,musculation,44.99,9/9/2023
119,Cyclisme,2.29,9/30/2020
650,Puériculture,19.99,5/24/2022
20,Jeux de société,3.29,7/13/2020
34,Yoga,2.99,1/4/2023
292,Soins de la peau,29.99,3/26/2022
1136,enfant,24.99,4/20/2022
593,Audio,12.99,
326,Puériculture,5.99,
1276,Yoga,49.99,
1241,Running,19.99,10/21/2022
1286,Cyclisme,4.29,9/7/2022
840,Puériculture,49.99,9/5/2022
1216,Camping,19.99,5/3/2022
1235,Running,5.99,
624,consoles,29.99,7/19/2020
419,Mobilier,89.99,11/5/2024
1077,Audio,45.99,6/17/2021
457,outils,24.99,6/28/2023
420,Maquillage,3.79,
165,Vêtements bébé,19.99,3/20/2024
1287,Audio,39.99,8/23/2022
820,bien-être,7.99,8/20/2023
1095,Photo,34.99,7/6/2020
853,Objets connectés,34.99,2/27/2023
954,Vêtements homme,14.99,
545,Sports d’équipe,19.99,7/6/2023
922,Ordinateurs,2.49,6/23/2022
393,Décoration intérieure,4.59,
486,outils,5.29,5/7/2022
1041,outils de jardin,7.99,5/28/2023
114,vidéo,39.99,11/13/2021
720,électroménager,5.49,1/15/2021
920,Montres,29.99,5/20/2022
108,Vêtements bébé,14.99,
698,Sports nautiques,49.99,1/21/2024
171,Décoration intérieure,4.99,
81,Accessoires voiture,29.99,1/19/2022
190,Photo,59.99,
1239,Entretien,7.99,
1117,outils de jardin,8.99,
1257,vidéo,4.49,12/12/2021
756,Jeux de société,149.99,
640,Cyclisme,2.79,9/8/2021
127,Chaussures,29.99,1/16/2023
730,électroménager,6.49,12/13/2023
1050,Jouets éducatifs,149.99,8/6/2021
324,consoles,24.99,1/12/2021
526,Produits bio,15.99,12/15/2022
594,Vêtements bébé,1.49,10/15/2023
249,Parfums,8.99,1/5/2021
119,consoles,109.99,1/6/2023
1207,nettoyage,3.29,1/7/2022
107,Chaussures,4.29,9/18/2020
980,Vins,59.99,6/28/2024
673,enfant,12.99,1/3/2022
1288,Chaussures,3.99,
819,Chaussures,14.99,
29,Smartphones,7.99,3/17/2025
1129,Éclairage,3.49,5/14/2025
712,Vêtements bébé,19.99,1/7/2025
892,spiritueux,59.99,
940,Vins,3.29,4/27/2022
423,Chaussures,199.99,9/7/2024
762,Chaussures,8.49,12/3/2020
501,Produits capillaires,18.99,9/6/2021
729,Vins,4.99,
1190,Ordinateurs,3.49,12/31/2021
347,Running,22.99,9/7/2022
494,Sports nautiques,129.99,12/13/2023
1173,musculation,4.99,5/5/2025
491,Entretien,5.49,3/13/2024
750,Sport d’hiver,3.29,11/4/2020
352,course à pied,4.29,10/7/2022
662,casques,34.99,1/2/2025
148,Café,24.99,1/18/2024
503,Gaming,24.99,3/13/2023
1288,Entretien,10.99,
79,Alimentation vegan,3.99,
230,Objets connectés,249.99,
1164,bijoux,1.99,10/28/2022
506,électroménager,3.99,
207,Chaussures,39.99,
220,consoles,3.69,9/18/2023
1014,Café,79.99,5/5/2022
231,Parfums,3.99,
257,Cuisine,3.99,6/5/2024
930,Running,15.99,10/27/2023
581,Café,6.49,
1181,Pilates,3.99,10/11/2020
139,outils de jardin,5.99,
84,Produits bio,39.99,5/19/2023
1090,Jeux de société,34.99,10/10/2020
842,Soins de la peau,4.99,
407,spiritueux,89.99,1/20/2022
672,Camping,5.29,9/10/2022
1100,Mobilier,44.99,12/6/2021
1016,Smartphones,49.99,7/27/2023
387,domotique,4.29,10/22/2022
901,Photo,99.99,5/21/2021
213,Sports nautiques,79.99,
71,enfant,5.99,5/3/2023
432,Sports nautiques,5.49,
733,Parfums,2.99,7/5/2022
950,bien-être,29.99,2/4/2025
120,Pièces détachées,29.99,6/6/2020
995,Pilates,199.99,10/20/2023
17,Maquillage,19.99,11/27/2022
763,Photo,49.99,
624,accessoires,4.99,10/9/2023
295,Jeux de société,14.99,11/16/2020
491,Pièces détachées,299.99,12/5/2024
477,Sports d’équipe,2.99,8/9/2020
416,outils,2.99,6/7/2023
593,Gaming,79.99,5/11/2021
729,Cuisine,11.99,6/18/2021
1073,Montres,9.99,
831,Vêtements homme,18.99,6/19/2022
1157,Sacs,5.99,2/8/2021
674,outils,3.79,6/9/2022
1048,Sports d’équipe,34.99,1/19/2024
1179,Parfums,34.99,8/18/2024
334,Running,22.99,2/17/2024
148,nettoyage,6.29,9/16/2021
900,Sport d’hiver,3.29,1/30/2025
242,accessoires,5.99,
271,Objets connectés,34.99,6/27/2023
315,Montres,3.49,5/18/2022
1115,Mobilier,3.29,7/17/2022
1263,Fitness,3.59,5/9/2021
739,Vins,4.49,5/13/2023
881,spiritueux,4.99,10/12/2024
973,Puériculture,129.99,8/12/2024
190,Maquillage,4.29,2/1/2021
514,randonnée,19.99,11/17/2022
26,chambre,3.29,1/5/2024
163,Décoration intérieure,17.99,9/9/2024
474,accessoires,4.29,
1228,Décoration intérieure,2.99,2/8/2024
311,Camping,3.49,
307,Chaussures,99.99,4/10/2023
1261,thé,1.49,9/15/2022
732,Montres,34.99,8/27/2024
862,spiritueux,79.99,9/4/2023
707,Photo,22.99,3/21/2025
1001,thé,19.99,1/22/2025
968,Lunettes de soleil,2.99,12/31/2021
639,Literie,22.99,
952,Café,9.99,3/1/2025
532,Sports nautiques,79.99,1/14/2023
997,Chaussures,34.99,9/23/2024
460,spiritueux,3.99,5/23/2023
1011,Ordinateurs,19.99,4/12/2024
393,Gaming,14.99,1/26/2023
1042,Jardinage,4.99,1/24/2024
1099,Cuisine,5.49,12/30/2022
383,Puériculture,9.99,7/15/2020
160,Soins de la peau,59.99,8/13/2024
325,consoles,3.49,2/7/2024
380,vidéo,39.99,
660,Literie,3.99,7/20/2022
982,outils,6.99,11/10/2024
808,course à pied,12.99,8/15/2021
1064,Jouets éducatifs,3.99,7/10/2023
730,bien-être,7.99,9/8/2023
633,Fitness,6.49,4/7/2024
245,outils,5.29,12/17/2023
744,chambre,34.99,5/27/2023
428,Vêtements homme,8.99,
489,Vêtements homme,14.99,3/28/2025
1022,Puériculture,6.99,10/3/2023
372,Sports d’équipe,39.99,5/5/2022
225,Mobilier,24.99,2/11/2025
459,Cuisine,3.49,8/20/2021
662,vidéo,39.99,9/25/2024
622,Vêtements bébé,24.99,
549,accessoires,34.99,5/20/2022
318,Vins,39.99,
1050,Camping,3.49,9/23/2020
940,Pilates,3.29,1/5/2025
661,Running,29.99,12/13/2023
426,Jouets éducatifs,19.99,
1120,Mobilier,4.29,
671,Sport d’hiver,7.99,12/22/2021
206,Décoration intérieure,29.99,10/2/2023
713,Running,3.79,11/7/2020
359,Éclairage,39.99,5/29/2024
736,Literie,39.99,6/20/2021
762,Sports nautiques,89.99,
1232,enfant,2.99,9/2/2020
1147,Vins,2.99,
648,musculation,8.99,2/14/2021
975,Vêtements bébé,2.49,6/6/2021
1024,chambre,3.29,6/7/2021
210,Bricolage,49.99,12/1/2024
1141,Mobilier,3.99,
911,Literie,4.99,7/3/2020
796,Mobilier,2.49,4/7/2023
778,Santé,10.99,10/23/2020
1010,Camping,39.99,
75,Literie,3.29,11/20/2024
